cvegeo,state,municipality,cropmanagement,latitude,longitude,year,elevation(meters),srad(w/m^2),tmax(celsius),tmin(celsius),vp(pa),prcp(mm/day),price,sowed(ha),harvest(ha),cropproduction,yield
18017,Nayarit,Tepic,Temporal,21.621589999999923,-104.84048999999985,2003,579.0,413.2821922824809,31.063013698630137,16.072602739726026,1359.8904109589039,4.306849315068493,326.0,5983.0,5983.0,358980.0,60.0
20505,Oaxaca,Santo Domingo Ingenio,Riego,16.579609999999853,-94.73156000000016,2003,43.0,416.7890414721345,32.915068493150685,20.072602739726022,1762.7397260273972,3.3863013698630136,250.0,1403.0,1403.0,91195.0,65.0
20557,Oaxaca,Unión Hidalgo,Riego,16.4873699999999,-94.82312000000029,2003,14.0,415.5967120862987,33.328767123287676,20.856164383561644,1839.890410958904,2.8493150684931505,250.0,97.0,97.0,6305.0,65.0
20109,Oaxaca,San Antonio Nanahuatípam,Riego,18.146149999999853,-97.16450999999964,2003,906.0,428.12493210884,29.698630136986303,14.202739726027398,1360.1095890410961,2.9726027397260286,292.0,338.0,338.0,29406.0,87.0
20244,Oaxaca,San Martín Toxpalan,Riego,18.107399999999927,-97.0309000000005,2003,1598.0,424.79342459064634,24.876712328767123,12.002739726027393,1124.2739726027396,3.8328767123287673,292.0,136.0,136.0,11900.0,87.5
20431,Oaxaca,Santa María Tecomavaca,Riego,17.95355999999994,-97.09895999999979,2003,1197.0,437.4794530581122,28.897260273972602,14.106849315068493,1184.6575342465753,1.8191780821917811,292.0,29.0,29.0,2514.3,86.7
20545,Oaxaca,Teotitlán de Flores Magón,Riego,18.10738000000011,-97.11220999999952,2003,779.0,424.1183572011451,30.397260273972602,15.272602739726029,1364.0547945205478,3.1342465753424658,292.0,135.0,135.0,11691.0,86.6
20177,Oaxaca,San Juan Bautista Cuicatlán,Riego,17.741170000000018,-96.96902000000013,2003,704.0,426.1347944285772,32.93150684931507,17.124657534246573,1401.4246575342465,1.2739726027397258,292.0,8.0,8.0,696.8,87.1
20044,Oaxaca,Loma Bonita,Temporal,18.00082999999995,-95.89103999999963,2003,83.0,387.7172610766266,31.976712328767125,19.78767123287671,2048.9863013698628,5.6054794520547935,325.0,2500.0,2500.0,162500.0,65.0
20166,Oaxaca,San José Chiltepec,Temporal,17.914679999999915,-96.12365000000055,2003,286.0,379.30958950094976,30.46712328767123,18.583561643835615,2028.2739726027398,7.112328767123286,325.0,2000.0,2000.0,134000.0,67.0
20184,Oaxaca,San Juan Bautista Tuxtepec,Temporal,18.028559999999963,-96.09254000000044,2003,52.0,385.33260339188246,31.90410958904109,19.826027397260273,2099.3972602739727,6.057534246575343,325.0,13500.0,11100.0,876900.0,79.0
20417,Oaxaca,Santa María Jacatepec,Temporal,17.849849999999876,-96.13158000000048,2003,686.0,377.5736980699513,28.594520547945205,17.236986301369864,1935.3424657534247,8.424657534246576,325.0,200.0,200.0,13000.0,65.0
20232,Oaxaca,San Lucas Ojitlán,Temporal,18.03423999999996,-96.36251999999969,2003,96.0,380.06356117562063,30.83561643835617,19.223287671232878,2053.0410958904113,7.2027397260273975,325.0,220.0,220.0,14740.0,67.0
20002,Oaxaca,Acatlán de Pérez Figueroa,Temporal,18.45215000000006,-96.5395700000006,2003,159.0,378.09972667955367,30.717808219178075,18.846575342465755,1944.0,5.802739726027397,325.0,23000.0,22000.0,1321260.0,60.06
20021,Oaxaca,Cosolapa,Temporal,18.579869999999847,-96.66187999999971,2003,165.0,383.7983566493204,30.66712328767123,18.39178082191781,1839.2328767123288,5.147945205479452,325.0,5200.0,5200.0,312000.0,60.0
20278,Oaxaca,San Miguel Soyaltepec,Temporal,18.25252,-96.4390700000003,2003,67.0,378.8536983542248,31.306849315068487,19.53972602739726,2070.575342465753,6.241095890410959,325.0,3000.0,3000.0,210000.0,70.0
21021,Puebla,Atzala,Riego,18.54704000000012,-98.54172000000044,2003,1172.0,443.8356163547464,31.37534246575343,14.631506849315068,1278.2465753424658,3.4493150684931506,355.99,455.0,430.0,53750.0,125.0
21051,Puebla,Chietla,Riego,18.51036999999997,-98.62590999999979,2003,1110.0,448.52602764808967,31.56986301369863,13.961643835616439,1235.3972602739725,3.7095890410958905,355.99,2622.0,2550.0,318750.0,125.0
21062,Puebla,Epatlán,Riego,18.61559000000012,-98.3762600000004,2003,1330.0,446.35178005270757,30.3054794520548,13.743835616438355,1203.0684931506848,3.2547945205479447,355.99,301.0,301.0,36120.0,120.0
21085,Puebla,Izúcar de Matamoros,Riego,18.50191999999992,-98.4470100000002,2003,1467.0,454.41753485692686,30.627397260273966,13.590410958904107,1203.835616438356,3.4136986301369863,355.99,5480.0,5273.0,632760.0,120.0
21150,Puebla,Huehuetlán El Grande,Riego,18.757179999999867,-98.15696000000021,2003,1551.0,460.6860278821972,29.745205479452054,13.20958904109589,1136.8767123287669,1.9972602739726024,355.99,8.0,6.0,720.0,120.0
21166,Puebla,Tepeojuma,Riego,18.721770000000085,-98.43127000000031,2003,1525.0,448.3331513705318,28.86986301369863,12.731506849315071,1130.4109589041095,3.3123287671232875,355.99,1010.0,912.0,114000.0,125.0
21201,Puebla,Xochiltepec,Riego,18.65809999999991,-98.3369600000004,2003,1361.0,450.7002754106914,30.06164383561644,13.702739726027398,1180.6027397260275,2.794520547945205,355.99,38.0,18.0,2160.0,120.0
21047,Puebla,Chiautla,Riego,18.276499999999945,-98.60062000000008,2003,1022.0,443.47616468455686,32.52328767123288,14.613698630136984,1286.9041095890414,2.9917808219178084,355.99,134.0,134.0,16080.0,120.0
21073,Puebla,Huehuetlán El Chico,Riego,18.37705000000005,-98.7304000000003,2003,966.0,441.757807859656,33.03835616438357,15.039726027397261,1312.0,4.112328767123287,355.99,45.0,45.0,5400.0,120.0
21003,Puebla,Acatlán,Riego,18.158929999999877,-98.10640000000014,2003,1229.0,462.5446571663634,32.698630136986296,14.205479452054794,1165.8082191780825,2.271232876712329,355.99,85.0,85.0,8500.0,100.0
21066,Puebla,Guadalupe,Riego,18.048380000000115,-98.1511500000004,2003,1126.0,458.3802753605255,33.05068493150685,14.23972602739726,1181.3698630136987,2.5041095890410956,355.99,80.0,80.0,8000.0,100.0
21139,Puebla,San Pablo Anicano,Riego,18.141940000000147,-98.1389400000002,2003,1221.0,462.51835636504717,32.68082191780822,14.26986301369863,1179.1780821917807,2.263013698630137,355.99,80.0,80.0,8000.0,100.0
21176,Puebla,Tilapa,Riego,18.61430000000012,-98.54199000000042,2003,1289.0,447.99123351214683,30.42465753424657,13.893150684931507,1217.86301369863,3.4876712328767123,325.0,610.0,427.0,51240.0,120.0
21185,Puebla,Tlapanalá,Riego,18.68995999999992,-98.53619999999962,2003,1405.0,445.4136992990154,29.43561643835617,13.416438356164385,1184.6575342465753,3.3698630136986303,325.0,180.0,132.0,15840.0,120.0
21149,Puebla,Santiago Miahuatlán,Riego,18.55545999999985,-97.42486999999984,2003,1875.0,468.4449309048587,25.132876712328766,8.708219178082192,856.2191780821918,1.9726027397260275,302.0,4.0,4.0,120.0,30.0
21156,Puebla,Tehuacán,Riego,18.46129000000013,-97.44508000000036,2003,1755.0,465.43780910544194,26.294520547945204,9.557534246575342,907.7260273972604,2.06027397260274,302.0,17.0,17.0,1139.0,67.0
21013,Puebla,Altepexi,Riego,18.35634000000006,-97.30037000000036,2003,1222.0,442.4328783427199,28.265753424657536,11.727397260273971,1198.7945205479452,2.4575342465753423,302.0,4.0,4.0,380.0,95.0
21035,Puebla,Coxcatlán,Riego,18.245590000000167,-97.11723000000013,2003,1828.0,427.07287606017235,23.37945205479452,10.156164383561645,1171.5068493150686,4.32054794520548,302.0,1316.0,1316.0,161868.0,123.0
21124,Puebla,San Gabriel Chilac,Riego,18.318129999999922,-97.38396999999986,2003,1348.0,454.78575493799485,28.584931506849323,11.279452054794517,1028.7123287671234,1.895890410958904,302.0,43.0,43.0,4902.0,114.0
21129,Puebla,San José Miahuatlán,Riego,18.228869999999933,-97.2900699999996,2003,1146.0,443.80054697533166,28.946575342465753,12.317808219178081,1233.5342465753426,2.0493150684931507,302.0,198.0,198.0,19800.0,100.0
21214,Puebla,Zinacatepec,Riego,18.32744000000002,-97.22247000000044,2003,1124.0,436.5238355244677,27.884931506849323,12.413698630136983,1229.2602739726026,2.616438356164384,302.0,31.0,31.0,3782.0,122.0
21010,Puebla,Ajalpan,Riego,18.421570000000152,-97.12560999999964,2003,2183.0,435.4805479702884,20.734246575342464,8.061643835616437,1009.0958904109588,4.849315068493151,302.0,292.0,292.0,43216.0,148.0
23004,Quintana Roo,Othón P. Blanco,Riego,18.511180000000152,-88.52927999999956,2003,20.0,412.7473968505858,31.893150684931502,19.495890410958904,1722.7397260273972,2.3534246575342466,287.9,1620.0,1620.0,129600.0,80.0
23004,Quintana Roo,Othón P. Blanco,Temporal,18.511180000000152,-88.52927999999956,2003,20.0,412.7473968505858,31.893150684931502,19.495890410958904,1722.7397260273972,2.3534246575342466,287.9,21733.95,21140.0,1183840.0,56.0
24003,San Luis Potosí,Aquismón,Riego,21.723619999999933,-99.11195999999953,2003,202.0,376.1884929918263,31.579452054794523,18.768493150684925,1898.3013698630136,4.7780821917808245,314.56,171.75,160.0,12800.0,80.0
24003,San Luis Potosí,Aquismón,Temporal,21.723619999999933,-99.11195999999953,2003,202.0,376.1884929918263,31.579452054794523,18.768493150684925,1898.3013698630136,4.7780821917808245,314.56,2262.25,1100.0,51700.0,47.0
24012,San Luis Potosí,Tancanhuitz,Temporal,21.63166000000001,-98.9596999999996,2003,69.0,378.2224652016,32.035616438356165,19.07945205479452,2049.972602739726,5.227397260273973,314.56,430.25,353.5,16968.0,48.0
24041,San Luis Potosí,Tanlajás,Riego,21.72278999999986,-98.82609999999924,2003,113.0,389.0235617859723,31.73972602739726,19.004109589041096,1949.2602739726028,3.90958904109589,344.37,301.75,301.75,24441.75,81.0
24041,San Luis Potosí,Tanlajás,Temporal,21.72278999999986,-98.82609999999924,2003,113.0,389.0235617859723,31.73972602739726,19.004109589041096,1949.2602739726028,3.90958904109589,314.56,1632.75,1301.85,63790.65,49.0
24042,San Luis Potosí,Tanquián de Escobedo,Temporal,21.607289999999924,-98.66472000000047,2003,58.0,396.19506840118,31.74246575342465,19.089041095890405,1872.986301369863,3.295890410958904,314.56,25.0,25.0,1200.0,48.0
24013,San Luis Potosí,Ciudad Valles,Riego,22.107390000000077,-99.0631600000004,2003,144.0,393.4071216949045,31.615068493150684,18.513698630136982,1793.2054794520548,3.8821917808219184,325.18,6809.25,5405.0,432400.0,80.0
24013,San Luis Potosí,Ciudad Valles,Temporal,22.107390000000077,-99.0631600000004,2003,144.0,393.4071216949045,31.615068493150684,18.513698630136982,1793.2054794520548,3.8821917808219184,325.18,21969.5,20832.0,1041600.0,50.0
24036,San Luis Potosí,Tamasopo,Riego,21.933149999999884,-99.35610000000031,2003,553.0,397.93972590198257,30.026027397260275,16.698630136986306,1559.6712328767126,3.8904109589041096,344.37,3625.75,2893.0,245905.0,85.0
24036,San Luis Potosí,Tamasopo,Temporal,21.933149999999884,-99.35610000000031,2003,553.0,397.93972590198257,30.026027397260275,16.698630136986306,1559.6712328767126,3.8904109589041096,344.37,9161.75,9035.25,476157.68,52.7
24058,San Luis Potosí,El Naranjo,Riego,22.49009999999999,-99.3659899999992,2003,474.0,398.21150750983253,30.20684931506849,15.641095890410964,1452.3835616438355,3.4136986301369863,344.0,1811.25,1608.75,134330.63,83.5
24058,San Luis Potosí,El Naranjo,Temporal,22.49009999999999,-99.3659899999992,2003,474.0,398.21150750983253,30.20684931506849,15.641095890410964,1452.3835616438355,3.4136986301369863,344.0,9254.75,8066.5,427524.5,53.0
24016,San Luis Potosí,Ebano,Riego,22.204230000000106,-98.51421999999998,2003,36.0,412.94904174804685,32.73698630136986,19.58630136986301,1651.1780821917807,1.3863013698630138,336.0,2.0,2.0,160.0,80.0
24040,San Luis Potosí,Tamuín,Riego,22.093619999999863,-98.73533,2003,50.0,394.3276723365261,32.88630136986301,19.538356164383558,1910.6849315068494,3.506849315068493,336.0,3.0,3.0,228.0,76.0
24040,San Luis Potosí,Tamuín,Riego,22.093619999999863,-98.73533,2003,50.0,394.3276723365261,32.88630136986301,19.538356164383558,1910.6849315068494,3.506849315068493,336.0,1978.0,1978.0,154284.0,78.0
24040,San Luis Potosí,Tamuín,Temporal,22.093619999999863,-98.73533,2003,50.0,394.3276723365261,32.88630136986301,19.538356164383558,1910.6849315068494,3.506849315068493,336.0,80.0,80.0,5856.0,73.2
24034,San Luis Potosí,San Vicente Tancuayalab,Temporal,21.799790000000023,-98.59784999999913,2003,33.0,393.0389038503986,31.76164383561644,19.461643835616442,1864.876712328767,2.9863013698630136,336.0,2025.0,2025.0,145800.0,72.0
25001,Sinaloa,Ahome,Riego,25.8956500000002,-109.13319999999956,2003,10.0,419.5419184854586,33.76712328767123,17.7,1155.1780821917807,0.5506849315068493,255.0,6043.0,4554.0,358626.0,78.75
25001,Sinaloa,Ahome,Riego,25.8956500000002,-109.13319999999956,2003,10.0,419.5419184854586,33.76712328767123,17.7,1155.1780821917807,0.5506849315068493,255.0,9797.0,8612.0,678626.0,78.8
25011,Sinaloa,Guasave,Riego,25.534600000000072,-108.5581900000004,2003,11.0,417.963836210068,33.71232876712329,17.59041095890411,1259.5068493150686,0.7013698630136986,255.0,475.0,120.0,24000.0,200.0
25006,Sinaloa,Culiacán,Riego,24.651490000000145,-107.26665000000007,2003,75.0,409.2142461489325,33.563013698630144,17.69041095890411,1409.7534246575342,1.964383561643836,265.0,316.0,310.0,23166.0,74.73
25006,Sinaloa,Culiacán,Riego,24.651490000000145,-107.26665000000007,2003,75.0,409.2142461489325,33.563013698630144,17.69041095890411,1409.7534246575342,1.964383561643836,265.0,4795.0,3491.0,445505.0,127.62
25006,Sinaloa,Culiacán,Riego,24.651490000000145,-107.26665000000007,2003,75.0,409.2142461489325,33.563013698630144,17.69041095890411,1409.7534246575342,1.964383561643836,300.0,2122.0,2122.0,318300.0,150.0
25018,Sinaloa,Navolato,Riego,24.723249999999922,-107.76459999999993,2003,10.0,415.0706845636237,32.6972602739726,17.610958904109584,1322.5205479452056,1.7863013698630137,265.0,268.0,263.0,20716.0,78.77
25018,Sinaloa,Navolato,Riego,24.723249999999922,-107.76459999999993,2003,10.0,415.0706845636237,32.6972602739726,17.610958904109584,1322.5205479452056,1.7863013698630137,265.0,1012.0,1012.0,78744.0,77.81
25018,Sinaloa,Navolato,Riego,24.723249999999922,-107.76459999999993,2003,10.0,415.0706845636237,32.6972602739726,17.610958904109584,1322.5205479452056,1.7863013698630137,265.0,1579.0,1436.0,113808.0,79.25
25008,Sinaloa,Elota,Riego,24.043389999999928,-106.8421400000005,2003,74.0,409.7402744240957,32.23835616438356,17.779452054794525,1383.013698630137,1.7178082191780817,300.0,54.0,54.0,8370.0,155.0
27008,Tabasco,Huimanguillo,Temporal,17.82639000000011,-93.69982000000078,2003,27.0,394.4065750749144,31.36164383561644,20.73835616438356,2135.8904109589043,4.298630136986302,319.0,372.0,372.0,14880.0,40.0
27008,Tabasco,Huimanguillo,Temporal,17.82639000000011,-93.69982000000078,2003,27.0,394.4065750749144,31.36164383561644,20.73835616438356,2135.8904109589043,4.298630136986302,319.0,4174.0,4093.0,266845.0,65.2
27002,Tabasco,Cárdenas,Temporal,18.170170000000105,-93.6467499999999,2003,9.0,397.2821915717974,32.086301369863016,20.74109589041096,2168.0,4.92876712328767,319.0,5629.0,5529.0,222156.0,40.18
27002,Tabasco,Cárdenas,Temporal,18.170170000000105,-93.6467499999999,2003,9.0,397.2821915717974,32.086301369863016,20.74109589041096,2168.0,4.92876712328767,319.0,11348.0,10827.0,675441.0,62.38
27005,Tabasco,Comalcalco,Temporal,18.28693000000014,-93.33669999999985,2003,8.0,398.45698676958483,31.763013698630136,20.910958904109584,2002.191780821917,3.8301369863013695,319.0,64.0,64.0,2496.0,39.0
27006,Tabasco,Cunduacán,Riego,18.076579999999925,-93.2206699999996,2003,13.0,390.0668485876632,32.108219178082194,20.942465753424656,2172.27397260274,4.542465753424658,319.0,15.0,15.0,975.0,65.0
27006,Tabasco,Cunduacán,Temporal,18.076579999999925,-93.2206699999996,2003,13.0,390.0668485876632,32.108219178082194,20.942465753424656,2172.27397260274,4.542465753424658,319.0,2205.0,2171.0,82498.0,38.0
27017,Tabasco,Tenosique,Temporal,17.426379999999934,-91.29355999999916,2003,38.0,383.57041143129953,33.775342465753425,21.81643835616439,2276.821917808219,4.093150684931507,283.0,3698.0,3698.0,212016.0,57.33
27001,Tabasco,Balancán,Temporal,17.804850000000158,-91.31173000000051,2003,23.0,391.8290411126123,33.365753424657534,20.971232876712328,2110.027397260274,4.498630136986302,283.0,123.0,123.0,7381.0,60.01
28004,Tamaulipas,Antiguo Morelos,Riego,22.562310000000075,-99.07978,2003,197.0,406.7419177747752,31.538356164383558,17.671232876712327,1542.027397260274,2.6054794520547944,365.0,656.0,656.0,36080.0,55.0
28004,Tamaulipas,Antiguo Morelos,Temporal,22.562310000000075,-99.07978,2003,197.0,406.7419177747752,31.538356164383558,17.671232876712327,1542.027397260274,2.6054794520547944,365.0,3648.0,2179.0,78649.0,36.09
28021,Tamaulipas,El Mante,Riego,22.57185000000009,-98.83319000000022,2003,66.0,397.60657530484116,31.127397260273966,19.12328767123288,1703.4520547945206,2.3945205479452056,365.0,12700.0,12700.0,861368.0,67.82
28021,Tamaulipas,El Mante,Temporal,22.57185000000009,-98.83319000000022,2003,66.0,397.60657530484116,31.127397260273966,19.12328767123288,1703.4520547945206,2.3945205479452056,365.0,55.0,55.0,2695.0,49.0
28028,Tamaulipas,Nuevo Morelos,Riego,22.507539999999825,-99.20404000000002,2003,252.0,410.0383559553591,31.858904109589037,16.815068493150687,1508.2739726027398,3.0,365.0,663.0,663.0,36783.0,55.48
28028,Tamaulipas,Nuevo Morelos,Temporal,22.507539999999825,-99.20404000000002,2003,252.0,410.0383559553591,31.858904109589037,16.815068493150687,1508.2739726027398,3.0,365.0,2020.0,1711.0,70921.0,41.45
28011,Tamaulipas,Gómez Farías,Riego,23.006699999999924,-99.17852000000065,2003,816.0,398.29917744675726,27.982191780821925,15.81917808219178,1577.0958904109589,5.3397260273972575,365.0,6857.0,5100.0,433500.0,85.0
28011,Tamaulipas,Gómez Farías,Temporal,23.006699999999924,-99.17852000000065,2003,816.0,398.29917744675726,27.982191780821925,15.81917808219178,1577.0958904109589,5.3397260273972575,365.0,600.0,490.0,24500.0,50.0
28043,Tamaulipas,Xicoténcatl,Riego,23.00571000000013,-98.93151999999908,2003,96.0,394.7835616856405,31.04109589041096,18.48904109589041,1731.0684931506848,2.602739726027397,365.0,11800.0,8260.0,702100.0,85.0
28043,Tamaulipas,Xicoténcatl,Temporal,23.00571000000013,-98.93151999999908,2003,96.0,394.7835616856405,31.04109589041096,18.48904109589041,1731.0684931506848,2.602739726027397,365.0,1351.0,770.0,38500.0,50.0
28029,Tamaulipas,Ocampo,Riego,22.829800000000194,-99.33585999999944,2003,340.0,398.9216435471626,29.252054794520546,16.535616438356165,1527.6712328767126,3.4356164383561643,365.0,356.0,356.0,26344.0,74.0
28029,Tamaulipas,Ocampo,Temporal,22.829800000000194,-99.33585999999944,2003,340.0,398.9216435471626,29.252054794520546,16.535616438356165,1527.6712328767126,3.4356164383561643,365.0,6315.0,5063.0,273830.0,54.08
28012,Tamaulipas,González,Riego,22.78643000000009,-98.55448999999972,2003,59.0,392.8372609804754,31.75753424657535,18.802739726027397,1744.876712328767,2.6630136986301367,365.0,1281.0,1281.0,115290.0,90.0
28012,Tamaulipas,González,Riego,22.78643000000009,-98.55448999999972,2003,59.0,392.8372609804754,31.75753424657535,18.802739726027397,1744.876712328767,2.6630136986301367,375.0,2213.0,2213.0,154910.0,70.0
30023,Veracruz,Atzalan,Temporal,19.908129999999865,-97.1157600000004,2003,539.0,381.09808192841,26.795890410958904,15.19041095890411,1695.3424657534247,4.594520547945206,250.0,303.5,303.5,15303.12,50.42
